"GEO_ID","NAME","B01003_001E","B01003_001M",
"1500000US170311404005","Block Group 5, Census Tract 1404, Cook County, Illinois","2020","513",
"1500000US170311405001","Block Group 1, Census Tract 1405, Cook County, Illinois","1249","307",
"1500000US170311405002","Block Group 2, Census Tract 1405, Cook County, Illinois","1834","400",
"1500000US170311405003","Block Group 3, Census Tract 1405, Cook County, Illinois","1156","261",
"1500000US170311406011","Block Group 1, Census Tract 1406.01, Cook County, Illinois","3287","717",
"1500000US170311406021","Block Group 1, Census Tract 1406.02, Cook County, Illinois","1447","685",
"1500000US170311406022","Block Group 2, Census Tract 1406.02, Cook County, Illinois","2144","528",
"1500000US170311406023","Block Group 3, Census Tract 1406.02, Cook County, Illinois","1106","381",
"1500000US170311406024","Block Group 4, Census Tract 1406.02, Cook County, Illinois","1017","367",
"1500000US170311407011","Block Group 1, Census Tract 1407.01, Cook County, Illinois","1183","218",
"1500000US170311407012","Block Group 2, Census Tract 1407.01, Cook County, Illinois","1113","273",
"1500000US170311407021","Block Group 1, Census Tract 1407.02, Cook County, Illinois","2075","557",
"1500000US170311407022","Block Group 2, Census Tract 1407.02, Cook County, Illinois","1001","290",
"1500000US170311407023","Block Group 3, Census Tract 1407.02, Cook County, Illinois","1324","457",
"1500000US170311407024","Block Group 4, Census Tract 1407.02, Cook County, Illinois","1763","532",
"1500000US170311408001","Block Group 1, Census Tract 1408, Cook County, Illinois","839","388",
"1500000US170311408002","Block Group 2, Census Tract 1408, Cook County, Illinois","922","444",
"1500000US170311408003","Block Group 3, Census Tract 1408, Cook County, Illinois","1269","339",
"1500000US170311408004","Block Group 4, Census Tract 1408, Cook County, Illinois","1366","457",
"1500000US170311408005","Block Group 5, Census Tract 1408, Cook County, Illinois","3208","725",
"1500000US170311502001","Block Group 1, Census Tract 1502, Cook County, Illinois","1195","353",
"1500000US170311502002","Block Group 2, Census Tract 1502, Cook County, Illinois","1877","512",
"1500000US170311502003","Block Group 3, Census Tract 1502, Cook County, Illinois","1512","432",
"1500000US170311502004","Block Group 4, Census Tract 1502, Cook County, Illinois","1546","419",
"1500000US170311502005","Block Group 5, Census Tract 1502, Cook County, Illinois","1471","550",
"1500000US170311503001","Block Group 1, Census Tract 1503, Cook County, Illinois","1036","315",
"1500000US170311503002","Block Group 2, Census Tract 1503, Cook County, Illinois","1164","377",
"1500000US170311503003","Block Group 3, Census Tract 1503, Cook County, Illinois","767","405",
"1500000US170311503004","Block Group 4, Census Tract 1503, Cook County, Illinois","872","270",
"1500000US170311503005","Block Group 5, Census Tract 1503, Cook County, Illinois","902","263",
"1500000US170311503006","Block Group 6, Census Tract 1503, Cook County, Illinois","967","355",
"1500000US170311503007","Block Group 7, Census Tract 1503, Cook County, Illinois","1309","442",
"1500000US170311504011","Block Group 1, Census Tract 1504.01, Cook County, Illinois","1204","494",
"1500000US170311504012","Block Group 2, Census Tract 1504.01, Cook County, Illinois","1793","447",
"1500000US170311504013","Block Group 3, Census Tract 1504.01, Cook County, Illinois","1135","262",
"1500000US170311504014","Block Group 4, Census Tract 1504.01, Cook County, Illinois","528","180",
"1500000US170311504021","Block Group 1, Census Tract 1504.02, Cook County, Illinois","610","243",
"1500000US170311504022","Block Group 2, Census Tract 1504.02, Cook County, Illinois","868","380",
"1500000US170311504023","Block Group 3, Census Tract 1504.02, Cook County, Illinois","2164","521",
"1500000US170311505011","Block Group 1, Census Tract 1505.01, Cook County, Illinois","1218","355",
"1500000US170311505012","Block Group 2, Census Tract 1505.01, Cook County, Illinois","826","262",
"1500000US170311505013","Block Group 3, Census Tract 1505.01, Cook County, Illinois","1888","485",
"1500000US170311505021","Block Group 1, Census Tract 1505.02, Cook County, Illinois","1294","423",
"1500000US170311505022","Block Group 2, Census Tract 1505.02, Cook County, Illinois","1101","507",
"1500000US170311505023","Block Group 3, Census Tract 1505.02, Cook County, Illinois","2284","586",
"1500000US170311506001","Block Group 1, Census Tract 1506, Cook County, Illinois","883","290",
"1500000US170311506002","Block Group 2, Census Tract 1506, Cook County, Illinois","810","289",
"1500000US170311506003","Block Group 3, Census Tract 1506, Cook County, Illinois","1249","405",
"1500000US170311506004","Block Group 4, Census Tract 1506, Cook County, Illinois","876","335",
"1500000US170311507001","Block Group 1, Census Tract 1507, Cook County, Illinois","1131","372",
"1500000US170311507002","Block Group 2, Census Tract 1507, Cook County, Illinois","1421","406",
"1500000US170311507003","Block Group 3, Census Tract 1507, Cook County, Illinois","739","307",
"1500000US170311507004","Block Group 4, Census Tract 1507, Cook County, Illinois","1131","367",
"1500000US170311508001","Block Group 1, Census Tract 1508, Cook County, Illinois","710","213",
"1500000US170311508002","Block Group 2, Census Tract 1508, Cook County, Illinois","818","305",
"1500000US170311508003","Block Group 3, Census Tract 1508, Cook County, Illinois","1302","356",
"1500000US170311508004","Block Group 4, Census Tract 1508, Cook County, Illinois","1567","487",
"1500000US170311508005","Block Group 5, Census Tract 1508, Cook County, Illinois","873","390",
"1500000US170311510011","Block Group 1, Census Tract 1510.01, Cook County, Illinois","1787","425",
"1500000US170311510012","Block Group 2, Census Tract 1510.01, Cook County, Illinois","634","334",
"1500000US170311510021","Block Group 1, Census Tract 1510.02, Cook County, Illinois","1106","387",
"1500000US170311510022","Block Group 2, Census Tract 1510.02, Cook County, Illinois","1261","376",
"1500000US170311510023","Block Group 3, Census Tract 1510.02, Cook County, Illinois","1821","536",
"1500000US170311510024","Block Group 4, Census Tract 1510.02, Cook County, Illinois","846","409",
"1500000US170311511001","Block Group 1, Census Tract 1511, Cook County, Illinois","1690","392",
"1500000US170311511002","Block Group 2, Census Tract 1511, Cook County, Illinois","1184","382",
"1500000US170311511003","Block Group 3, Census Tract 1511, Cook County, Illinois","943","342",
"1500000US170311511004","Block Group 4, Census Tract 1511, Cook County, Illinois","1346","398",
"1500000US170311512001","Block Group 1, Census Tract 1512, Cook County, Illinois","1072","324",
"1500000US170311512002","Block Group 2, Census Tract 1512, Cook County, Illinois","1566","312",
"1500000US170311512003","Block Group 3, Census Tract 1512, Cook County, Illinois","1078","216",
"1500000US170311601001","Block Group 1, Census Tract 1601, Cook County, Illinois","1945","408",
"1500000US170311601002","Block Group 2, Census Tract 1601, Cook County, Illinois","879","396",
"1500000US170311602001","Block Group 1, Census Tract 1602, Cook County, Illinois","538","187",
"1500000US170311602002","Block Group 2, Census Tract 1602, Cook County, Illinois","1050","459",
"1500000US170311602003","Block Group 3, Census Tract 1602, Cook County, Illinois","693","236",
"1500000US170311602004","Block Group 4, Census Tract 1602, Cook County, Illinois","1480","342",
"1500000US170311603001","Block Group 1, Census Tract 1603, Cook County, Illinois","2125","542",
"1500000US170311603002","Block Group 2, Census Tract 1603, Cook County, Illinois","743","211",
"1500000US170311603003","Block Group 3, Census Tract 1603, Cook County, Illinois","889","317",
"1500000US170311604001","Block Group 1, Census Tract 1604, Cook County, Illinois","2481","535",
"1500000US170311604002","Block Group 2, Census Tract 1604, Cook County, Illinois","1422","406",
"1500000US170311604003","Block Group 3, Census Tract 1604, Cook County, Illinois","1189","348",
"1500000US170311605011","Block Group 1, Census Tract 1605.01, Cook County, Illinois","2140","475",
"1500000US170311605012","Block Group 2, Census Tract 1605.01, Cook County, Illinois","2169","596",
"1500000US170311605021","Block Group 1, Census Tract 1605.02, Cook County, Illinois","1110","469",
"1500000US170311605022","Block Group 2, Census Tract 1605.02, Cook County, Illinois","1909","471",
"1500000US170311605023","Block Group 3, Census Tract 1605.02, Cook County, Illinois","1580","592",
"1500000US170311606011","Block Group 1, Census Tract 1606.01, Cook County, Illinois","1899","679",
"1500000US170311606012","Block Group 2, Census Tract 1606.01, Cook County, Illinois","787","403",
"1500000US170311606013","Block Group 3, Census Tract 1606.01, Cook County, Illinois","1310","388",
"1500000US170311606021","Block Group 1, Census Tract 1606.02, Cook County, Illinois","1236","287",
"1500000US170311606022","Block Group 2, Census Tract 1606.02, Cook County, Illinois","1056","386",
"1500000US170311606023","Block Group 3, Census Tract 1606.02, Cook County, Illinois","1645","334",
"1500000US170311607001","Block Group 1, Census Tract 1607, Cook County, Illinois","767","273",
"1500000US170311607002","Block Group 2, Census Tract 1607, Cook County, Illinois","1079","358",
"1500000US170311607003","Block Group 3, Census Tract 1607, Cook County, Illinois","1891","682",
"1500000US170311607004","Block Group 4, Census Tract 1607, Cook County, Illinois","1077","466",
"1500000US170311607005","Block Group 5, Census Tract 1607, Cook County, Illinois","1002","394",
"1500000US170311608001","Block Group 1, Census Tract 1608, Cook County, Illinois","1224","353",
"1500000US170311608002","Block Group 2, Census Tract 1608, Cook County, Illinois","1103","429",
"1500000US170311608003","Block Group 3, Census Tract 1608, Cook County, Illinois","1304","503",
"1500000US170311608004","Block Group 4, Census Tract 1608, Cook County, Illinois","708","294",
"1500000US170311608005","Block Group 5, Census Tract 1608, Cook County, Illinois","1359","454",
"1500000US170311609001","Block Group 1, Census Tract 1609, Cook County, Illinois","1548","287",
"1500000US170311609002","Block Group 2, Census Tract 1609, Cook County, Illinois","921","227",
"1500000US170311610001","Block Group 1, Census Tract 1610, Cook County, Illinois","891","153",
"1500000US170311610002","Block Group 2, Census Tract 1610, Cook County, Illinois","871","181",
"1500000US170311611001","Block Group 1, Census Tract 1611, Cook County, Illinois","934","173",
"1500000US170311611002","Block Group 2, Census Tract 1611, Cook County, Illinois","1281","288",
"1500000US170311612001","Block Group 1, Census Tract 1612, Cook County, Illinois","1357","300",
"1500000US170311612002","Block Group 2, Census Tract 1612, Cook County, Illinois","1466","287",
"1500000US170311613001","Block Group 1, Census Tract 1613, Cook County, Illinois","647","212",
"1500000US170311613002","Block Group 2, Census Tract 1613, Cook County, Illinois","1066","305",
"1500000US170311613003","Block Group 3, Census Tract 1613, Cook County, Illinois","757","301",
"1500000US170311613004","Block Group 4, Census Tract 1613, Cook County, Illinois","1313","287",
"1500000US170311701001","Block Group 1, Census Tract 1701, Cook County, Illinois","1906","206",
"1500000US170311702001","Block Group 1, Census Tract 1702, Cook County, Illinois","1652","539",
"1500000US170311702002","Block Group 2, Census Tract 1702, Cook County, Illinois","1049","324",
"1500000US170311702003","Block Group 3, Census Tract 1702, Cook County, Illinois","1329","337",
"1500000US170311703001","Block Group 1, Census Tract 1703, Cook County, Illinois","683","205",
"1500000US170311703002","Block Group 2, Census Tract 1703, Cook County, Illinois","1080","306",
"1500000US170311703003","Block Group 3, Census Tract 1703, Cook County, Illinois","832","293",
"1500000US170311703004","Block Group 4, Census Tract 1703, Cook County, Illinois","1074","334",
"1500000US170311703005","Block Group 5, Census Tract 1703, Cook County, Illinois","1396","373",
"1500000US170311704001","Block Group 1, Census Tract 1704, Cook County, Illinois","920","228",
"1500000US170311704002","Block Group 2, Census Tract 1704, Cook County, Illinois","962","253",
"1500000US170311704003","Block Group 3, Census Tract 1704, Cook County, Illinois","1120","263",
"1500000US170311704004","Block Group 4, Census Tract 1704, Cook County, Illinois","714","170",
"1500000US170311705001","Block Group 1, Census Tract 1705, Cook County, Illinois","1634","415",
"1500000US170311705002","Block Group 2, Census Tract 1705, Cook County, Illinois","674","253",
"1500000US170311705003","Block Group 3, Census Tract 1705, Cook County, Illinois","1376","345",
"1500000US170311705004","Block Group 4, Census Tract 1705, Cook County, Illinois","1015","277",
"1500000US170311706001","Block Group 1, Census Tract 1706, Cook County, Illinois","1030","219",
"1500000US170311706002","Block Group 2, Census Tract 1706, Cook County, Illinois","1722","275",
"1500000US170311707001","Block Group 1, Census Tract 1707, Cook County, Illinois","965","229",
"1500000US170311707002","Block Group 2, Census Tract 1707, Cook County, Illinois","968","332",
"1500000US170311707003","Block Group 3, Census Tract 1707, Cook County, Illinois","875","171",
"1500000US170311708001","Block Group 1, Census Tract 1708, Cook County, Illinois","1053","226",
"1500000US170311708002","Block Group 2, Census Tract 1708, Cook County, Illinois","1109","299",
"1500000US170311708003","Block Group 3, Census Tract 1708, Cook County, Illinois","1546","329",
"1500000US170311709001","Block Group 1, Census Tract 1709, Cook County, Illinois","1740","180",
"1500000US170311710001","Block Group 1, Census Tract 1710, Cook County, Illinois","1432","492",
"1500000US170311710002","Block Group 2, Census Tract 1710, Cook County, Illinois","1172","465",
"1500000US170311710003","Block Group 3, Census Tract 1710, Cook County, Illinois","1151","367",
"1500000US170311710004","Block Group 4, Census Tract 1710, Cook County, Illinois","1418","450",
"1500000US170311710005","Block Group 5, Census Tract 1710, Cook County, Illinois","1135","246",
"1500000US170311710006","Block Group 6, Census Tract 1710, Cook County, Illinois","1122","485",
"1500000US170311711001","Block Group 1, Census Tract 1711, Cook County, Illinois","1430","437",
"1500000US170311711002","Block Group 2, Census Tract 1711, Cook County, Illinois","1650","455",
"1500000US170311711003","Block Group 3, Census Tract 1711, Cook County, Illinois","1471","343",
"1500000US170311801001","Block Group 1, Census Tract 1801, Cook County, Illinois","1179","509",
"1500000US170311801002","Block Group 2, Census Tract 1801, Cook County, Illinois","612","314",
"1500000US170311801003","Block Group 3, Census Tract 1801, Cook County, Illinois","1173","411",
"1500000US170311801004","Block Group 4, Census Tract 1801, Cook County, Illinois","918","290",
"1500000US170311801005","Block Group 5, Census Tract 1801, Cook County, Illinois","1531","413",
"1500000US170311901001","Block Group 1, Census Tract 1901, Cook County, Illinois","2671","335",
"1500000US170311902001","Block Group 1, Census Tract 1902, Cook County, Illinois","1320","489",
"1500000US170311902002","Block Group 2, Census Tract 1902, Cook County, Illinois","1743","400",
"1500000US170311902003","Block Group 3, Census Tract 1902, Cook County, Illinois","1420","401",
"1500000US170311902004","Block Group 4, Census Tract 1902, Cook County, Illinois","1348","526",
"1500000US170311903001","Block Group 1, Census Tract 1903, Cook County, Illinois","1028","323",
"1500000US170311903002","Block Group 2, Census Tract 1903, Cook County, Illinois","1387","337",
"1500000US170311903003","Block Group 3, Census Tract 1903, Cook County, Illinois","1457","402",
"1500000US170311903004","Block Group 4, Census Tract 1903, Cook County, Illinois","1244","425",
"1500000US170311904011","Block Group 1, Census Tract 1904.01, Cook County, Illinois","1750","489",
"1500000US170311904012","Block Group 2, Census Tract 1904.01, Cook County, Illinois","2488","486",
"1500000US170311904021","Block Group 1, Census Tract 1904.02, Cook County, Illinois","2077","453",
"1500000US170311904022","Block Group 2, Census Tract 1904.02, Cook County, Illinois","2654","550",
"1500000US170311906011","Block Group 1, Census Tract 1906.01, Cook County, Illinois","963","570",
"1500000US170311906012","Block Group 2, Census Tract 1906.01, Cook County, Illinois","1076","457",
"1500000US170311906013","Block Group 3, Census Tract 1906.01, Cook County, Illinois","2705","707",
"1500000US170311906021","Block Group 1, Census Tract 1906.02, Cook County, Illinois","1328","474",
"1500000US170311906022","Block Group 2, Census Tract 1906.02, Cook County, Illinois","1930","457",
"1500000US170311906023","Block Group 3, Census Tract 1906.02, Cook County, Illinois","1895","515",
"1500000US170311907011","Block Group 1, Census Tract 1907.01, Cook County, Illinois","1732","405",
"1500000US170311907012","Block Group 2, Census Tract 1907.01, Cook County, Illinois","1001","282",
"1500000US170311907021","Block Group 1, Census Tract 1907.02, Cook County, Illinois","819","386",
"1500000US170311907022","Block Group 2, Census Tract 1907.02, Cook County, Illinois","2038","535",
"1500000US170311907023","Block Group 3, Census Tract 1907.02, Cook County, Illinois","2066","634",
"1500000US170311908001","Block Group 1, Census Tract 1908, Cook County, Illinois","1363","519",
"1500000US170311908002","Block Group 2, Census Tract 1908, Cook County, Illinois","810","375",
"1500000US170311908003","Block Group 3, Census Tract 1908, Cook County, Illinois","1307","424",
"1500000US170311908004","Block Group 4, Census Tract 1908, Cook County, Illinois","1358","411",
"1500000US170311908005","Block Group 5, Census Tract 1908, Cook County, Illinois","2063","642",
"1500000US170311909001","Block Group 1, Census Tract 1909, Cook County, Illinois","2154","415",
"1500000US170311910001","Block Group 1, Census Tract 1910, Cook County, Illinois","1252","322",
"1500000US170311910002","Block Group 2, Census Tract 1910, Cook County, Illinois","1623","281",
"1500000US170311911001","Block Group 1, Census Tract 1911, Cook County, Illinois","1059","475",
"1500000US170311911002","Block Group 2, Census Tract 1911, Cook County, Illinois","652","252",
"1500000US170311911003","Block Group 3, Census Tract 1911, Cook County, Illinois","1344","463",
"1500000US170311911004","Block Group 4, Census Tract 1911, Cook County, Illinois","1429","469",
"1500000US170311911005","Block Group 5, Census Tract 1911, Cook County, Illinois","2332","546",
"1500000US170311911006","Block Group 6, Census Tract 1911, Cook County, Illinois","745","202",
"1500000US170311912001","Block Group 1, Census Tract 1912, Cook County, Illinois","2992","585",
"1500000US170311912002","Block Group 2, Census Tract 1912, Cook County, Illinois","889","279",
"1500000US170311913011","Block Group 1, Census Tract 1913.01, Cook County, Illinois","3052","653",
"1500000US170311913012","Block Group 2, Census Tract 1913.01, Cook County, Illinois","1675","680",
"1500000US170311913013","Block Group 3, Census Tract 1913.01, Cook County, Illinois","1234","549",
"1500000US170311913021","Block Group 1, Census Tract 1913.02, Cook County, Illinois","2230","882",
"1500000US170311913022","Block Group 2, Census Tract 1913.02, Cook County, Illinois","2803","788",
"1500000US170312001001","Block Group 1, Census Tract 2001, Cook County, Illinois","1056","408",
"1500000US170312001002","Block Group 2, Census Tract 2001, Cook County, Illinois","1434","411",
"1500000US170312001003","Block Group 3, Census Tract 2001, Cook County, Illinois","2161","558",
"1500000US170312002001","Block Group 1, Census Tract 2002, Cook County, Illinois","1257","399",
"1500000US170312002002","Block Group 2, Census Tract 2002, Cook County, Illinois","1479","465",
"1500000US170312002003","Block Group 3, Census Tract 2002, Cook County, Illinois","1017","327",
"1500000US170312002004","Block Group 4, Census Tract 2002, Cook County, Illinois","1616","528",
"1500000US170312003001","Block Group 1, Census Tract 2003, Cook County, Illinois","1174","213",
"1500000US170312003002","Block Group 2, Census Tract 2003, Cook County, Illinois","1057","278",
"1500000US170312004011","Block Group 1, Census Tract 2004.01, Cook County, Illinois","1059","517",
"1500000US170312004012","Block Group 2, Census Tract 2004.01, Cook County, Illinois","3008","534",
"1500000US170312004021","Block Group 1, Census Tract 2004.02, Cook County, Illinois","1090","410",
"1500000US170312004022","Block Group 2, Census Tract 2004.02, Cook County, Illinois","1078","367",
"1500000US170312004023","Block Group 3, Census Tract 2004.02, Cook County, Illinois","1730","719",
"1500000US170312101001","Block Group 1, Census Tract 2101, Cook County, Illinois","1654","359",
"1500000US170312101002","Block Group 2, Census Tract 2101, Cook County, Illinois","1398","375",
"1500000US170312101003","Block Group 3, Census Tract 2101, Cook County, Illinois","939","241",
"1500000US170312104001","Block Group 1, Census Tract 2104, Cook County, Illinois","1905","294",
"1500000US170312104002","Block Group 2, Census Tract 2104, Cook County, Illinois","1094","428",
"1500000US170312105011","Block Group 1, Census Tract 2105.01, Cook County, Illinois","1326","435",
"1500000US170312105012","Block Group 2, Census Tract 2105.01, Cook County, Illinois","3380","441",
"1500000US170312105021","Block Group 1, Census Tract 2105.02, Cook County, Illinois","2009","604",
"1500000US170312105022","Block Group 2, Census Tract 2105.02, Cook County, Illinois","1744","457",
"1500000US170312105023","Block Group 3, Census Tract 2105.02, Cook County, Illinois","1293","316",
"1500000US170312106011","Block Group 1, Census Tract 2106.01, Cook County, Illinois","966","370",
"1500000US170312106012","Block Group 2, Census Tract 2106.01, Cook County, Illinois","948","368",
"1500000US170312106013","Block Group 3, Census Tract 2106.01, Cook County, Illinois","1337","400",
"1500000US170312106021","Block Group 1, Census Tract 2106.02, Cook County, Illinois","1489","409",
"1500000US170312106022","Block Group 2, Census Tract 2106.02, Cook County, Illinois","987","477",
"1500000US170312106023","Block Group 3, Census Tract 2106.02, Cook County, Illinois","1556","449",
"1500000US170312107001","Block Group 1, Census Tract 2107, Cook County, Illinois","1022","311",
"1500000US170312107002","Block Group 2, Census Tract 2107, Cook County, Illinois","1458","360",
"1500000US170312107003","Block Group 3, Census Tract 2107, Cook County, Illinois","1790","441",
"1500000US170312108001","Block Group 1, Census Tract 2108, Cook County, Illinois","1127","139",
"1500000US170312109001","Block Group 1, Census Tract 2109, Cook County, Illinois","2070","356",
"1500000US170312109002","Block Group 2, Census Tract 2109, Cook County, Illinois","1037","349",
"1500000US170312203001","Block Group 1, Census Tract 2203, Cook County, Illinois","1166","215",
"1500000US170312203002","Block Group 2, Census Tract 2203, Cook County, Illinois","987","281",
"1500000US170312204001","Block Group 1, Census Tract 2204, Cook County, Illinois","1131","256",
"1500000US170312204002","Block Group 2, Census Tract 2204, Cook County, Illinois","1487","375",
"1500000US170312205001","Block Group 1, Census Tract 2205, Cook County, Illinois","955","192",
"1500000US170312205002","Block Group 2, Census Tract 2205, Cook County, Illinois","880","173",
"1500000US170312205003","Block Group 3, Census Tract 2205, Cook County, Illinois","896","187",
"1500000US170312206011","Block Group 1, Census Tract 2206.01, Cook County, Illinois","674","156",
"1500000US170312206012","Block Group 2, Census Tract 2206.01, Cook County, Illinois","775","203",
"1500000US170312206021","Block Group 1, Census Tract 2206.02, Cook County, Illinois","461","164",
"1500000US170312206022","Block Group 2, Census Tract 2206.02, Cook County, Illinois","624","313",
"1500000US170312206023","Block Group 3, Census Tract 2206.02, Cook County, Illinois","1199","283",
"1500000US170312206024","Block Group 4, Census Tract 2206.02, Cook County, Illinois","1623","476",
"1500000US170312206025","Block Group 5, Census Tract 2206.02, Cook County, Illinois","647","392",
"1500000US170312207011","Block Group 1, Census Tract 2207.01, Cook County, Illinois","1049","433",
"1500000US170312207012","Block Group 2, Census Tract 2207.01, Cook County, Illinois","1092","295",
"1500000US170312207013","Block Group 3, Census Tract 2207.01, Cook County, Illinois","1558","491",
"1500000US170312207021","Block Group 1, Census Tract 2207.02, Cook County, Illinois","2040","552",
"1500000US170312207022","Block Group 2, Census Tract 2207.02, Cook County, Illinois","452","200",
"1500000US170312207023","Block Group 3, Census Tract 2207.02, Cook County, Illinois","611","216",
"1500000US170312207024","Block Group 4, Census Tract 2207.02, Cook County, Illinois","1218","353",
"1500000US170312209011","Block Group 1, Census Tract 2209.01, Cook County, Illinois","1012","331",
"1500000US170312209012","Block Group 2, Census Tract 2209.01, Cook County, Illinois","923","328",
"1500000US170312209013","Block Group 3, Census Tract 2209.01, Cook County, Illinois","1397","438",
"1500000US170312209021","Block Group 1, Census Tract 2209.02, Cook County, Illinois","1181","368",
"1500000US170312209022","Block Group 2, Census Tract 2209.02, Cook County, Illinois","2024","474",
"1500000US170312210001","Block Group 1, Census Tract 2210, Cook County, Illinois","1630","286",
"1500000US170312210002","Block Group 2, Census Tract 2210, Cook County, Illinois","1641","318",
"1500000US170312211001","Block Group 1, Census Tract 2211, Cook County, Illinois","1909","387",
"1500000US170312211002","Block Group 2, Census Tract 2211, Cook County, Illinois","1921","475",
"1500000US170312211003","Block Group 3, Census Tract 2211, Cook County, Illinois","985","441",
"1500000US170312212001","Block Group 1, Census Tract 2212, Cook County, Illinois","1245","352",
"1500000US170312212002","Block Group 2, Census Tract 2212, Cook County, Illinois","1563","277",
"1500000US170312213001","Block Group 1, Census Tract 2213, Cook County, Illinois","1191","348",
"1500000US170312213002","Block Group 2, Census Tract 2213, Cook County, Illinois","938","202",
"1500000US170312213003","Block Group 3, Census Tract 2213, Cook County, Illinois","474","195",
"1500000US170312214001","Block Group 1, Census Tract 2214, Cook County, Illinois","1153","377",
"1500000US170312214002","Block Group 2, Census Tract 2214, Cook County, Illinois","784","281",
"1500000US170312214003","Block Group 3, Census Tract 2214, Cook County, Illinois","1250","411",
"1500000US170312215001","Block Group 1, Census Tract 2215, Cook County, Illinois","1098","170",
"1500000US170312215002","Block Group 2, Census Tract 2215, Cook County, Illinois","1597","381",
"1500000US170312216001","Block Group 1, Census Tract 2216, Cook County, Illinois","1299","202",
"1500000US170312216002","Block Group 2, Census Tract 2216, Cook County, Illinois","1779","370",
"1500000US170312222001","Block Group 1, Census Tract 2222, Cook County, Illinois","837","162",
"1500000US170312222002","Block Group 2, Census Tract 2222, Cook County, Illinois","1084","197",
"1500000US170312225001","Block Group 1, Census Tract 2225, Cook County, Illinois","1449","269",
"1500000US170312226001","Block Group 1, Census Tract 2226, Cook County, Illinois","1636","238",
"1500000US170312227001","Block Group 1, Census Tract 2227, Cook County, Illinois","805","204",
"1500000US170312227002","Block Group 2, Census Tract 2227, Cook County, Illinois","1826","275",
"1500000US170312228001","Block Group 1, Census Tract 2228, Cook County, Illinois","902","193",
"1500000US170312229001","Block Group 1, Census Tract 2229, Cook County, Illinois","1022","196",
"1500000US170312301001","Block Group 1, Census Tract 2301, Cook County, Illinois","1600","207",
"1500000US170312302001","Block Group 1, Census Tract 2302, Cook County, Illinois","1712","309",
"1500000US170312303001","Block Group 1, Census Tract 2303, Cook County, Illinois","1035","150",
"1500000US170312304001","Block Group 1, Census Tract 2304, Cook County, Illinois","1501","458",
"1500000US170312304002","Block Group 2, Census Tract 2304, Cook County, Illinois","1020","327",
"1500000US170312305001","Block Group 1, Census Tract 2305, Cook County, Illinois","2564","476",
"1500000US170312305002","Block Group 2, Census Tract 2305, Cook County, Illinois","860","316",
"1500000US170312306001","Block Group 1, Census Tract 2306, Cook County, Illinois","928","790",
"1500000US170312306002","Block Group 2, Census Tract 2306, Cook County, Illinois","1408","532",
"1500000US170312306003","Block Group 3, Census Tract 2306, Cook County, Illinois","1057","551",
"1500000US170312306004","Block Group 4, Census Tract 2306, Cook County, Illinois","1372","674",
"1500000US170312306005","Block Group 5, Census Tract 2306, Cook County, Illinois","1269","446",
"1500000US170312306006","Block Group 6, Census Tract 2306, Cook County, Illinois","1672","681",
"1500000US170312307001","Block Group 1, Census Tract 2307, Cook County, Illinois","1225","369",
"1500000US170312307002","Block Group 2, Census Tract 2307, Cook County, Illinois","1191","342",
"1500000US170312307003","Block Group 3, Census Tract 2307, Cook County, Illinois","1359","476",
"1500000US170312307004","Block Group 4, Census Tract 2307, Cook County, Illinois","1177","322",
"1500000US170312308001","Block Group 1, Census Tract 2308, Cook County, Illinois","1051","184",
"1500000US170312309001","Block Group 1, Census Tract 2309, Cook County, Illinois","1541","384",
"1500000US170312309002","Block Group 2, Census Tract 2309, Cook County, Illinois","1700","305",
"1500000US170312309003","Block Group 3, Census Tract 2309, Cook County, Illinois","1685","455",
"1500000US170312311001","Block Group 1, Census Tract 2311, Cook County, Illinois","1039","227",
"1500000US170312312001","Block Group 1, Census Tract 2312, Cook County, Illinois","1008","390",
"1500000US170312312002","Block Group 2, Census Tract 2312, Cook County, Illinois","1558","654",
"1500000US170312312003","Block Group 3, Census Tract 2312, Cook County, Illinois","643","271",
"1500000US170312312004","Block Group 4, Census Tract 2312, Cook County, Illinois","1332","519",
"1500000US170312312005","Block Group 5, Census Tract 2312, Cook County, Illinois","537","187",
"1500000US170312315001","Block Group 1, Census Tract 2315, Cook County, Illinois","783","413",
"1500000US170312315002","Block Group 2, Census Tract 2315, Cook County, Illinois","1191","563",
"1500000US170312315003","Block Group 3, Census Tract 2315, Cook County, Illinois","287","242",
"1500000US170312315004","Block Group 4, Census Tract 2315, Cook County, Illinois","835","392",
"1500000US170312315005","Block Group 5, Census Tract 2315, Cook County, Illinois","1221","492",
"1500000US170312315006","Block Group 6, Census Tract 2315, Cook County, Illinois","1887","714",
"1500000US170312402001","Block Group 1, Census Tract 2402, Cook County, Illinois","1659","230",
"1500000US170312403001","Block Group 1, Census Tract 2403, Cook County, Illinois","1407","153",
"1500000US170312405001","Block Group 1, Census Tract 2405, Cook County, Illinois","2228","211",
"1500000US170312406001","Block Group 1, Census Tract 2406, Cook County, Illinois","1483","262",
"1500000US170312407001","Block Group 1, Census Tract 2407, Cook County, Illinois","1801","278",
"1500000US170312408001","Block Group 1, Census Tract 2408, Cook County, Illinois","864","234",
"1500000US170312408002","Block Group 2, Census Tract 2408, Cook County, Illinois","744","170",
"1500000US170312409001","Block Group 1, Census Tract 2409, Cook County, Illinois","986","184",
"1500000US170312410001","Block Group 1, Census Tract 2410, Cook County, Illinois","1030","222",
