"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US170318037011","Block Group 1, Census Tract 8037.01, Cook County, Illinois","1013","174","990","177","968","171","0","11","0","11","0","11","0","11","0","11","22","72","0","11","22","72","23","34","23","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318037012","Block Group 2, Census Tract 8037.01, Cook County, Illinois","1581","211","1431","217","1058","209","13","16","0","11","339","157","0","11","0","11","21","30","0","11","21","30","150","139","117","131","0","11","0","11","27","41","0","11","6","10","0","11","0","11","0","11",
"1500000US170318037021","Block Group 1, Census Tract 8037.02, Cook County, Illinois","821","237","808","235","681","183","20","30","0","11","35","48","0","11","0","11","72","97","0","11","72","97","13","30","13","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318037022","Block Group 2, Census Tract 8037.02, Cook County, Illinois","1826","292","1724","294","1418","308","0","11","0","11","288","245","0","11","0","11","18","28","0","11","18","28","102","102","40","35","0","11","0","11","0","11","0","11","62","105","0","11","0","11","0","11",
"1500000US170318037023","Block Group 3, Census Tract 8037.02, Cook County, Illinois","2010","375","1839","387","1560","347","0","11","0","11","279","184","0","11","0","11","0","11","0","11","0","11","171","183","117","170","0","11","0","11","0","11","0","11","54","89","0","11","0","11","0","11",
"1500000US170318037024","Block Group 4, Census Tract 8037.02, Cook County, Illinois","1386","313","1310","293","1116","304","0","11","0","11","107","106","0","11","0","11","87","97","0","11","87","97","76","86","63","83","0","11","0","11","0","11","0","11","13","22","0","11","0","11","0","11",
"1500000US170318038001","Block Group 1, Census Tract 8038, Cook County, Illinois","1152","256","1031","235","987","222","0","11","0","11","10","16","0","11","0","11","34","51","0","11","34","51","121","100","104","97","0","11","0","11","0","11","0","11","0","11","17","26","0","11","17","26",
"1500000US170318038002","Block Group 2, Census Tract 8038, Cook County, Illinois","706","217","603","195","603","195","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","103","129","103","129","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318038003","Block Group 3, Census Tract 8038, Cook County, Illinois","2081","307","1673","283","1485","262","2","4","0","11","186","189","0","11","0","11","0","11","0","11","0","11","408","187","329","194","0","11","0","11","0","11","0","11","79","47","0","11","0","11","0","11",
"1500000US170318038004","Block Group 4, Census Tract 8038, Cook County, Illinois","1196","318","1043","262","1000","273","0","11","0","11","43","54","0","11","0","11","0","11","0","11","0","11","153","187","0","11","0","11","0","11","0","11","0","11","123","183","30","47","30","47","0","11",
"1500000US170318039011","Block Group 1, Census Tract 8039.01, Cook County, Illinois","1680","198","1588","181","1491","176","72","76","0","11","25","29","0","11","0","11","0","11","0","11","0","11","92","72","62","66","0","11","0","11","0","11","0","11","30","33","0","11","0","11","0","11",
"1500000US170318039012","Block Group 2, Census Tract 8039.01, Cook County, Illinois","1483","307","1233","181","940","180","14","21","0","11","279","135","0","11","0","11","0","11","0","11","0","11","250","247","220","242","0","11","0","11","0","11","0","11","0","11","30","49","30","49","0","11",
"1500000US170318039021","Block Group 1, Census Tract 8039.02, Cook County, Illinois","1254","337","900","176","893","177","0","11","0","11","7","13","0","11","0","11","0","11","0","11","0","11","354","298","354","298","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318039022","Block Group 2, Census Tract 8039.02, Cook County, Illinois","1162","190","1037","178","1022","180","0","11","0","11","15","20","0","11","0","11","0","11","0","11","0","11","125","106","125","106","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318039023","Block Group 3, Census Tract 8039.02, Cook County, Illinois","1333","302","1248","303","1105","265","122","116","0","11","11","18","0","11","0","11","10","16","0","11","10","16","85","93","85","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318040001","Block Group 1, Census Tract 8040, Cook County, Illinois","1582","284","1245","233","1197","234","27","47","0","11","21","25","0","11","0","11","0","11","0","11","0","11","337","148","124","85","0","11","0","11","0","11","0","11","213","155","0","11","0","11","0","11",
"1500000US170318040002","Block Group 2, Census Tract 8040, Cook County, Illinois","2725","324","2511","348","2241","346","12","17","0","11","208","125","0","11","0","11","50","51","0","11","50","51","214","189","152","172","0","11","0","11","0","11","0","11","62","81","0","11","0","11","0","11",
"1500000US170318041021","Block Group 1, Census Tract 8041.02, Cook County, Illinois","1994","313","1947","305","1731","300","0","11","0","11","128","130","72","107","0","11","16","26","0","11","16","26","47","41","47","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041022","Block Group 2, Census Tract 8041.02, Cook County, Illinois","2136","277","2135","278","1825","286","6","10","0","11","262","167","0","11","0","11","42","50","0","11","42","50","1","2","0","11","0","11","0","11","0","11","0","11","1","2","0","11","0","11","0","11",
"1500000US170318041023","Block Group 3, Census Tract 8041.02, Cook County, Illinois","2643","243","2494","271","2015","260","7","10","0","11","441","290","0","11","0","11","31","51","0","11","31","51","149","152","149","152","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041041","Block Group 1, Census Tract 8041.04, Cook County, Illinois","1795","245","1764","251","1264","224","5","6","0","11","428","192","0","11","0","11","67","59","25","37","42","46","31","51","30","51","0","11","0","11","0","11","0","11","1","4","0","11","0","11","0","11",
"1500000US170318041042","Block Group 2, Census Tract 8041.04, Cook County, Illinois","1785","261","1648","260","837","185","0","11","0","11","787","228","0","11","0","11","24","27","0","11","24","27","137","129","123","127","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041043","Block Group 3, Census Tract 8041.04, Cook County, Illinois","1371","221","1309","235","1027","206","0","11","0","11","282","222","0","11","0","11","0","11","0","11","0","11","62","70","62","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041051","Block Group 1, Census Tract 8041.05, Cook County, Illinois","1708","257","1639","253","1291","188","0","11","0","11","266","121","0","11","0","11","82","116","0","11","82","116","69","68","69","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041052","Block Group 2, Census Tract 8041.05, Cook County, Illinois","1669","294","1560","301","1324","285","76","97","0","11","160","102","0","11","0","11","0","11","0","11","0","11","109","105","109","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041053","Block Group 3, Census Tract 8041.05, Cook County, Illinois","903","163","859","155","757","142","10","15","0","11","44","55","0","11","0","11","48","51","0","11","48","51","44","70","44","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041061","Block Group 1, Census Tract 8041.06, Cook County, Illinois","1807","236","1807","236","1341","222","0","11","0","11","381","163","0","11","0","11","85","72","32","50","53","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041062","Block Group 2, Census Tract 8041.06, Cook County, Illinois","1669","311","1544","297","1352","307","38","41","0","11","146","103","0","11","0","11","8","15","0","11","8","15","125","119","30","28","0","11","0","11","0","11","0","11","95","116","0","11","0","11","0","11",
"1500000US170318041063","Block Group 3, Census Tract 8041.06, Cook County, Illinois","1444","231","1358","236","941","207","16","27","0","11","401","174","0","11","0","11","0","11","0","11","0","11","86","73","57","58","9","16","0","11","0","11","0","11","20","31","0","11","0","11","0","11",
"1500000US170318041064","Block Group 4, Census Tract 8041.06, Cook County, Illinois","1792","252","1718","240","1296","234","0","11","0","11","392","244","0","11","0","11","30","49","0","11","30","49","74","85","74","85","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041081","Block Group 1, Census Tract 8041.08, Cook County, Illinois","1066","265","1024","261","845","264","66","71","0","11","102","97","0","11","0","11","11","17","11","17","0","11","42","52","30","49","0","11","0","11","0","11","0","11","12","22","0","11","0","11","0","11",
"1500000US170318041082","Block Group 2, Census Tract 8041.08, Cook County, Illinois","2711","322","2361","384","786","274","301","173","0","11","1210","377","0","11","0","11","64","77","48","73","16","25","350","315","179","235","0","11","0","11","0","11","0","11","171","219","0","11","0","11","0","11",
"1500000US170318041091","Block Group 1, Census Tract 8041.09, Cook County, Illinois","1137","247","1133","246","1041","254","26","30","0","11","56","74","0","11","0","11","10","18","0","11","10","18","4","9","4","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318041092","Block Group 2, Census Tract 8041.09, Cook County, Illinois","1859","205","1624","217","1210","237","141","126","0","11","176","111","0","11","0","11","97","77","0","11","97","77","235","120","85","72","0","11","0","11","0","11","0","11","106","82","44","60","44","60","0","11",
"1500000US170318042011","Block Group 1, Census Tract 8042.01, Cook County, Illinois","2323","360","2004","280","1772","372","1","3","0","11","231","316","0","11","0","11","0","11","0","11","0","11","319","244","178","202","0","11","13","21","101","108","0","11","0","11","27","40","0","11","27","40",
"1500000US170318042012","Block Group 2, Census Tract 8042.01, Cook County, Illinois","2426","384","2426","384","1851","344","65","55","0","11","396","224","0","11","0","11","114","125","45","78","69","101","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318042013","Block Group 3, Census Tract 8042.01, Cook County, Illinois","1756","289","1730","299","1383","311","0","11","0","11","332","188","0","11","0","11","15","23","0","11","15","23","26","41","26","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318042014","Block Group 4, Census Tract 8042.01, Cook County, Illinois","1468","303","1378","315","922","311","0","11","0","11","406","247","0","11","0","11","50","48","36","42","14","22","90","84","90","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318042021","Block Group 1, Census Tract 8042.02, Cook County, Illinois","516","235","516","235","430","219","0","11","0","11","86","123","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318042022","Block Group 2, Census Tract 8042.02, Cook County, Illinois","3028","529","2507","487","2226","441","0","11","0","11","242","212","0","11","0","11","39","62","39","62","0","11","521","513","486","521","0","11","0","11","0","11","0","11","35","58","0","11","0","11","0","11",
"1500000US170318042023","Block Group 3, Census Tract 8042.02, Cook County, Illinois","656","223","656","223","607","215","0","11","0","11","21","38","0","11","0","11","28","34","0","11","28","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318042024","Block Group 4, Census Tract 8042.02, Cook County, Illinois","3535","466","3454","433","2837","448","0","11","0","11","568","195","0","11","0","11","49","74","0","11","49","74","81","88","81","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318043051","Block Group 1, Census Tract 8043.05, Cook County, Illinois","1887","518","1036","334","788","330","139","193","0","11","31","50","0","11","0","11","78","103","0","11","78","103","851","466","219","189","9","39","24","40","0","11","0","11","599","447","0","11","0","11","0","11",
"1500000US170318043052","Block Group 2, Census Tract 8043.05, Cook County, Illinois","1272","416","995","418","950","420","0","11","0","11","0","11","0","11","31","46","14","21","0","11","14","21","277","275","146","213","0","11","0","11","0","11","0","11","131","195","0","11","0","11","0","11",
"1500000US170318043053","Block Group 3, Census Tract 8043.05, Cook County, Illinois","1871","496","908","330","772","329","29","26","0","11","55","59","0","11","0","11","52","67","0","11","52","67","963","543","145","133","0","11","40","63","0","11","0","11","778","557","0","11","0","11","0","11",
"1500000US170318043054","Block Group 4, Census Tract 8043.05, Cook County, Illinois","3141","692","2286","437","1889","408","73","118","0","11","242","107","0","11","0","11","82","82","0","11","82","82","855","665","153","112","18","28","0","11","0","11","8","13","632","661","44","58","0","11","44","58",
"1500000US170318043061","Block Group 1, Census Tract 8043.06, Cook County, Illinois","2249","390","1365","328","1264","326","0","11","0","11","21","24","0","11","0","11","80","95","26","40","54","91","884","382","169","186","0","11","0","11","0","11","0","11","692","344","23","27","11","16","12","22",
"1500000US170318043062","Block Group 2, Census Tract 8043.06, Cook County, Illinois","852","226","690","232","609","222","57","94","0","11","0","11","0","11","0","11","24","37","0","11","24","37","162","128","162","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318043063","Block Group 3, Census Tract 8043.06, Cook County, Illinois","1547","462","502","192","481","196","0","11","0","11","21","31","0","11","0","11","0","11","0","11","0","11","1045","511","161","197","0","11","0","11","0","11","0","11","884","525","0","11","0","11","0","11",
"1500000US170318043064","Block Group 4, Census Tract 8043.06, Cook County, Illinois","1131","398","1019","397","970","396","0","11","0","11","26","39","0","11","0","11","23","35","0","11","23","35","112","82","59","72","0","11","0","11","0","11","0","11","41","62","12","19","0","11","12","19",
"1500000US170318043081","Block Group 1, Census Tract 8043.08, Cook County, Illinois","1665","313","1557","292","1161","254","0","11","0","11","396","200","0","11","0","11","0","11","0","11","0","11","108","93","47","59","31","51","0","11","0","11","0","11","30","35","0","11","0","11","0","11",
"1500000US170318043082","Block Group 2, Census Tract 8043.08, Cook County, Illinois","2626","360","2268","320","1613","317","83","97","0","11","529","225","0","11","0","11","43","42","0","11","43","42","358","155","58","62","0","11","0","11","0","11","0","11","300","143","0","11","0","11","0","11",
"1500000US170318043083","Block Group 3, Census Tract 8043.08, Cook County, Illinois","1111","210","1017","211","554","172","50","57","0","11","393","192","0","11","0","11","20","38","0","11","20","38","94","101","75","96","0","11","0","11","19","30","0","11","0","11","0","11","0","11","0","11",
"1500000US170318043091","Block Group 1, Census Tract 8043.09, Cook County, Illinois","1793","320","930","199","800","201","0","11","0","11","123","89","0","11","0","11","7","10","0","11","7","10","863","274","344","211","0","11","0","11","0","11","0","11","513","285","6","10","6","10","0","11",
"1500000US170318043092","Block Group 2, Census Tract 8043.09, Cook County, Illinois","1232","344","721","249","393","164","44","22","0","11","284","181","0","11","0","11","0","11","0","11","0","11","511","291","79","94","0","11","0","11","0","11","0","11","432","282","0","11","0","11","0","11",
"1500000US170318043101","Block Group 1, Census Tract 8043.10, Cook County, Illinois","2480","559","2176","514","1510","309","138","207","0","11","528","376","0","11","0","11","0","11","0","11","0","11","304","365","288","367","0","11","0","11","0","11","0","11","16","24","0","11","0","11","0","11",
"1500000US170318043102","Block Group 2, Census Tract 8043.10, Cook County, Illinois","2880","777","2150","675","1320","385","11","18","0","11","819","502","0","11","0","11","0","11","0","11","0","11","730","348","94","123","0","11","0","11","0","11","0","11","569","353","67","79","56","78","11","18",
"1500000US170318043103","Block Group 3, Census Tract 8043.10, Cook County, Illinois","2005","579","1786","573","1331","380","0","11","0","11","455","445","0","11","0","11","0","11","0","11","0","11","219","189","117","121","0","11","0","11","0","11","0","11","102","154","0","11","0","11","0","11",
"1500000US170318043104","Block Group 4, Census Tract 8043.10, Cook County, Illinois","1830","437","1587","446","976","272","225","87","0","11","386","364","0","11","0","11","0","11","0","11","0","11","243","230","100","108","0","11","0","11","0","11","0","11","143","208","0","11","0","11","0","11",
"1500000US170318043111","Block Group 1, Census Tract 8043.11, Cook County, Illinois","1826","335","1578","355","964","255","0","11","0","11","469","299","0","11","0","11","145","207","0","11","145","207","248","185","248","185","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318043112","Block Group 2, Census Tract 8043.11, Cook County, Illinois","6437","580","3880","551","2427","461","32","53","0","16","1256","318","0","16","13","22","152","197","0","16","152","197","2557","781","1116","573","0","16","0","16","0","16","0","16","1434","677","7","12","7","12","0","16",
"1500000US170318044031","Block Group 1, Census Tract 8044.03, Cook County, Illinois","1548","862","424","119","398","111","26","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1124","860","783","893","0","11","0","11","0","11","0","11","341","430","0","11","0","11","0","11",
"1500000US170318044032","Block Group 2, Census Tract 8044.03, Cook County, Illinois","785","365","447","171","345","146","27","61","0","11","67","97","0","11","8","14","0","11","0","11","0","11","338","357","222","307","0","11","0","11","0","11","0","11","116","189","0","11","0","11","0","11",
"1500000US170318044033","Block Group 3, Census Tract 8044.03, Cook County, Illinois","4247","559","3307","378","2258","365","69","91","0","11","888","207","0","11","0","11","92","74","22","36","70","65","940","400","398","298","246","322","0","11","0","11","0","11","252","280","44","53","0","11","44","53",
"1500000US170318044041","Block Group 1, Census Tract 8044.04, Cook County, Illinois","1895","539","281","150","146","99","85","107","0","11","50","84","0","11","0","11","0","11","0","11","0","11","1614","562","688","450","0","11","0","11","0","11","0","11","872","502","54","82","0","11","54","82",
"1500000US170318044042","Block Group 2, Census Tract 8044.04, Cook County, Illinois","1034","483","195","94","152","81","0","11","0","11","34","37","0","11","0","11","9","13","0","11","9","13","839","507","281","202","0","11","0","11","0","11","0","11","539","537","19","30","19","30","0","11",
"1500000US170318044043","Block Group 3, Census Tract 8044.04, Cook County, Illinois","1393","318","874","200","797","194","46","33","0","11","31","45","0","11","0","11","0","11","0","11","0","11","519","301","183","145","0","11","0","11","0","11","0","11","336","293","0","11","0","11","0","11",
"1500000US170318044044","Block Group 4, Census Tract 8044.04, Cook County, Illinois","1010","427","543","303","321","157","41","58","0","11","181","259","0","11","0","11","0","11","0","11","0","11","467","351","170","202","0","11","0","11","0","11","0","11","289","299","8","13","8","13","0","11",
"1500000US170318044051","Block Group 1, Census Tract 8044.05, Cook County, Illinois","2327","551","743","239","431","159","176","202","0","11","94","111","0","11","0","11","42","70","0","11","42","70","1584","541","355","305","0","11","0","11","0","11","0","11","1199","593","30","49","30","49","0","11",
"1500000US170318044052","Block Group 2, Census Tract 8044.05, Cook County, Illinois","1193","419","639","259","209","115","367","219","0","11","52","61","0","11","0","11","11","16","0","11","11","16","554","379","71","103","0","11","0","11","0","11","0","11","483","371","0","11","0","11","0","11",
"1500000US170318044061","Block Group 1, Census Tract 8044.06, Cook County, Illinois","2398","512","1358","277","689","178","91","79","0","11","578","260","0","11","0","11","0","11","0","11","0","11","1040","396","415","215","0","11","36","62","0","11","0","11","537","377","52","48","19","29","33","40",
"1500000US170318044062","Block Group 2, Census Tract 8044.06, Cook County, Illinois","2447","594","1150","320","742","314","25","28","0","11","369","223","0","11","0","11","14","23","0","11","14","23","1297","517","292","181","0","11","0","11","0","11","0","11","969","496","36","58","36","58","0","11",
"1500000US170318044063","Block Group 3, Census Tract 8044.06, Cook County, Illinois","1358","403","781","199","603","165","100","94","0","11","78","66","0","11","0","11","0","11","0","11","0","11","577","365","53","47","0","11","0","11","26","36","0","11","468","344","30","49","30","49","0","11",
"1500000US170318045051","Block Group 1, Census Tract 8045.05, Cook County, Illinois","1031","315","860","212","819","215","0","11","0","11","10","17","0","11","0","11","31","49","0","11","31","49","171","247","16","26","0","11","0","11","0","11","0","11","155","245","0","11","0","11","0","11",
"1500000US170318045052","Block Group 2, Census Tract 8045.05, Cook County, Illinois","1055","194","814","223","570","129","66","102","0","11","127","102","0","11","0","11","51","55","0","11","51","55","241","97","0","11","0","11","0","11","13","21","0","11","228","96","0","11","0","11","0","11",
"1500000US170318045053","Block Group 3, Census Tract 8045.05, Cook County, Illinois","1415","225","1341","217","1188","211","6","10","0","11","147","111","0","11","0","11","0","11","0","11","0","11","74","86","61","82","0","11","0","11","0","11","0","11","13","22","0","11","0","11","0","11",
"1500000US170318045061","Block Group 1, Census Tract 8045.06, Cook County, Illinois","1251","278","1205","274","1064","255","141","220","0","11","0","11","0","11","0","11","0","11","0","11","0","11","46","56","46","56","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318045062","Block Group 2, Census Tract 8045.06, Cook County, Illinois","1573","310","1543","311","1261","279","19","28","0","11","243","201","0","11","0","11","20","33","20","33","0","11","30","30","23","27","0","11","0","11","0","11","0","11","7","13","0","11","0","11","0","11",
"1500000US170318045063","Block Group 3, Census Tract 8045.06, Cook County, Illinois","2731","348","2351","324","1504","334","84","123","0","11","623","254","0","11","0","11","140","153","0","11","140","153","380","208","121","114","0","11","0","11","0","11","0","11","259","215","0","11","0","11","0","11",
"1500000US170318045071","Block Group 1, Census Tract 8045.07, Cook County, Illinois","3595","686","3224","640","2179","511","97","100","0","11","922","404","0","11","0","11","26","40","0","11","26","40","371","276","165","181","0","11","0","11","28","44","0","11","25","41","153","192","0","11","153","192",
"1500000US170318045072","Block Group 2, Census Tract 8045.07, Cook County, Illinois","4187","717","3812","734","2525","708","133","197","0","11","1102","565","0","11","0","11","52","86","0","11","52","86","375","280","176","180","0","11","0","11","0","11","0","11","104","115","95","147","95","147","0","11",
"1500000US170318045073","Block Group 3, Census Tract 8045.07, Cook County, Illinois","3959","634","3496","621","2139","554","91","110","0","11","1238","521","0","11","0","11","28","47","0","11","28","47","463","251","223","179","0","11","32","52","41","72","0","11","153","174","14","23","0","11","14","23",
"1500000US170318045074","Block Group 4, Census Tract 8045.07, Cook County, Illinois","469","211","469","211","469","211","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318045081","Block Group 1, Census Tract 8045.08, Cook County, Illinois","2347","336","1295","207","673","189","126","101","0","11","492","251","0","11","0","11","4","8","0","11","4","8","1052","357","184","175","0","11","0","11","0","11","0","11","868","374","0","11","0","11","0","11",
"1500000US170318045091","Block Group 1, Census Tract 8045.09, Cook County, Illinois","1544","433","865","270","793","267","0","11","0","11","62","59","0","11","0","11","10","17","0","11","10","17","679","440","401","232","0","11","0","11","0","11","0","11","278","401","0","11","0","11","0","11",
"1500000US170318045092","Block Group 2, Census Tract 8045.09, Cook County, Illinois","1445","562","682","363","619","352","27","29","0","11","36","77","0","11","0","11","0","11","0","11","0","11","763","501","143","180","0","11","0","11","0","11","0","11","620","477","0","11","0","11","0","11",
"1500000US170318045093","Block Group 3, Census Tract 8045.09, Cook County, Illinois","995","405","409","209","204","117","0","11","0","11","137","160","0","11","0","11","68","104","0","11","68","104","586","352","250","193","0","11","0","11","0","11","0","11","318","313","18","31","0","11","18","31",
"1500000US170318045094","Block Group 4, Census Tract 8045.09, Cook County, Illinois","1652","564","677","369","326","190","50","83","0","11","159","163","0","11","0","11","142","249","0","11","142","249","975","616","222","223","0","11","0","11","0","11","0","11","753","637","0","11","0","11","0","11",
"1500000US170318045101","Block Group 1, Census Tract 8045.10, Cook County, Illinois","1313","422","649","312","542","272","0","11","0","11","107","169","0","11","0","11","0","11","0","11","0","11","664","413","328","330","0","11","0","11","0","11","0","11","336","315","0","11","0","11","0","11",
"1500000US170318045102","Block Group 2, Census Tract 8045.10, Cook County, Illinois","1089","381","140","65","83","58","24","35","0","11","0","11","0","11","0","11","33","49","0","11","33","49","949","400","212","203","0","11","0","11","0","11","0","11","737","408","0","11","0","11","0","11",
"1500000US170318045103","Block Group 3, Census Tract 8045.10, Cook County, Illinois","2712","699","567","342","287","178","187","267","0","11","78","109","0","11","0","11","15","26","0","11","15","26","2145","706","396","399","0","11","0","11","0","11","0","11","1749","650","0","11","0","11","0","11",
"1500000US170318045104","Block Group 4, Census Tract 8045.10, Cook County, Illinois","1314","414","469","227","397","217","72","118","0","11","0","11","0","11","0","11","0","11","0","11","0","11","845","427","459","358","0","11","0","11","0","11","0","11","386","320","0","11","0","11","0","11",
"1500000US170318045111","Block Group 1, Census Tract 8045.11, Cook County, Illinois","1754","352","727","179","320","155","160","139","0","11","247","121","0","11","0","11","0","11","0","11","0","11","1027","352","325","141","23","38","0","11","0","11","9","16","641","333","29","36","17","32","12","20",
"1500000US170318045112","Block Group 2, Census Tract 8045.11, Cook County, Illinois","857","410","193","89","179","93","0","11","0","11","14","24","0","11","0","11","0","11","0","11","0","11","664","385","43","55","0","11","30","53","0","11","0","11","591","402","0","11","0","11","0","11",
"1500000US170318046031","Block Group 1, Census Tract 8046.03, Cook County, Illinois","2339","404","1289","309","874","253","177","176","0","11","224","179","0","11","0","11","14","21","0","11","14","21","1050","305","327","234","0","11","59","130","0","11","0","11","630","348","34","38","17","27","17","27",
"1500000US170318046032","Block Group 2, Census Tract 8046.03, Cook County, Illinois","1177","349","1140","345","1012","321","61","65","0","11","67","74","0","11","0","11","0","11","0","11","0","11","37","37","37","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046033","Block Group 3, Census Tract 8046.03, Cook County, Illinois","1638","398","1618","395","981","331","67","69","0","11","491","229","0","11","0","11","79","123","0","11","79","123","20","30","0","11","0","11","0","11","0","11","0","11","20","30","0","11","0","11","0","11",
"1500000US170318046061","Block Group 1, Census Tract 8046.06, Cook County, Illinois","788","268","626","187","566","179","10","21","0","11","50","65","0","11","0","11","0","11","0","11","0","11","162","236","0","11","0","11","0","11","0","11","0","11","162","236","0","11","0","11","0","11",
